;Unnamed: 0;Pays;Intitule Typologie 1;Question 3 : Y a  t il un sentiment de colere;bin_emotion_T5;Duree_traitement;size_texte;Date de premiere réponse;Prediction;ID
1266;3853;États-unis;Réseau consulaire;0;0;-287;856;12/01/2021;1;276553
1267;3854;Luxembourg;Réseau consulaire;1;0;-256;889;12/02/2021;1;276550
1268;3856;États-unis;Réseau consulaire;1;0;-256;344;12/02/2021;1;276547
1269;3857;Allemagne;Réseau consulaire;0;0;-287;157;12/01/2021;0;276544
1270;3858;Afghanistan;Réseau consulaire;0;1;-256;581;12/02/2021;1;276541
1271;3859;États-unis;Ministère de l’Europe et des Affaires étrangères (MEAE);0;0;-14;237;12/10/2021;1;276538
1272;3861;Afghanistan;Réseau consulaire;0;0;177;920;21/04/2022;1;276535
1273;3862;Espagne;Ministère de l’Europe et des Affaires étrangères (MEAE);0;0;-14;609;12/10/2021;1;276533
1274;3863;Mexique;Réseau consulaire;0;0;49;557;14/12/2021;1;276530
1275;3864;Argentine;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;62;638;27/12/2021;1;276527
1276;3865;Afghanistan;Réseau consulaire;1;0;85;247;19/01/2022;1;276524
1277;3866;Espagne;Réseau consulaire;0;0;85;381;19/01/2022;1;276521
1278;3867;Espagne;Réseau consulaire;1;0;85;157;19/01/2022;1;276518
1279;3871;Grèce;Réseau consulaire;1;0;-287;138;12/01/2021;1;276515
1280;3872;États-unis;Réseau consulaire;1;1;-287;945;12/01/2021;1;276512
1281;3874;Belgique;Réseau consulaire;1;1;-287;603;12/01/2021;0;276509
1282;3875;France;CAF;1;1;34;999;29/11/2021;0;276506
1283;3876;Maurice;Réseau consulaire;1;0;62;142;27/12/2021;1;276503
1284;3878;France;Réseau consulaire;1;0;85;285;19/01/2022;0;276500
1285;3880;Chine;Réseau consulaire;1;0;86;214;20/01/2022;1;276497
1286;3882;Portugal;Réseau consulaire;1;1;-287;342;12/01/2021;1;276494
1287;3883;États-unis;Réseau consulaire;1;0;86;996;20/01/2022;1;276491
1288;3884;États-unis;Réseau consulaire;1;0;62;518;27/12/2021;1;276488
1289;3886;Cameroun;Réseau consulaire;0;0;28;729;23/11/2021;1;276485
1290;3887;États-unis;Réseau consulaire;0;0;86;118;20/01/2022;1;276482
1291;3888;États-unis;Réseau consulaire;0;0;30;838;25/11/2021;1;276479
1292;3889;Norvège;Réseau consulaire;0;0;30;448;25/11/2021;0;276476
1293;3890;France;ANTS;0;0;28;225;23/11/2021;0;276473
1294;3891;Afghanistan;Réseau consulaire;1;1;30;260;25/11/2021;1;276470
1295;3892;France;Réseau consulaire;1;0;85;976;19/01/2022;0;276467
1296;3893;Mexique;Réseau consulaire;1;1;30;736;25/11/2021;1;276464
1297;3894;États-unis;Réseau consulaire;0;0;30;415;25/11/2021;1;276461
1298;3895;Pérou;Réseau consulaire;0;0;85;189;19/01/2022;1;276458
1299;3896;Belgique;Ministère de l’Europe et des Affaires étrangères (MEAE);0;0;85;130;19/01/2022;1;276455
1300;3897;Sénégal;Réseau consulaire;0;0;86;216;20/01/2022;0;276452
1301;3898;États-unis;Réseau consulaire;1;0;30;749;25/11/2021;1;276449
1302;3900;Liban;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;62;1020;27/12/2021;1;276446
1303;3903;Dominicaine, république;Réseau consulaire;1;1;51;495;16/12/2021;1;276445
1304;3906;Espagne;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;62;189;27/12/2021;1;276442
1305;3907;Argentine;Réseau consulaire;1;0;49;179;14/12/2021;1;276439
1306;3910;Italie;Réseau consulaire;1;0;51;322;16/12/2021;1;276436
1307;3911;Royaume-uni;Réseau consulaire;1;0;49;552;14/12/2021;1;276433
1308;3912;Royaume-uni;Réseau consulaire;1;0;49;189;14/12/2021;1;280219
1309;3913;Allemagne;Réseau consulaire;0;1;51;442;16/12/2021;1;276430
1310;3914;Luxembourg;Réseau consulaire;0;0;49;948;14/12/2021;0;276427
1311;3915;Suisse;Réseau consulaire;1;1;49;256;14/12/2021;1;276424
1312;3916;Canada;Réseau consulaire;1;1;49;873;14/12/2021;0;276421
1313;3918;États-unis;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;49;473;14/12/2021;1;276418
1314;3919;France;Réseau consulaire;1;1;49;682;14/12/2021;0;276415
1315;3921;Allemagne;Réseau consulaire;0;0;341;537;02/10/2022;1;276412
1316;3922;États-unis;Réseau consulaire;0;0;51;886;16/12/2021;1;276409
1317;3923;Maroc;Réseau consulaire;1;0;51;906;16/12/2021;1;276406
1318;3924;États-unis;Réseau consulaire;1;0;-228;724;12/03/2021;1;276403
1319;3926;Afghanistan;Réseau consulaire;1;0;341;974;02/10/2022;1;276400
1320;3927;Madagascar;Réseau consulaire;0;1;62;255;27/12/2021;0;276397
1321;3928;Royaume-uni;Réseau consulaire;1;1;62;833;27/12/2021;1;276394
1322;3929;Norvège;Réseau consulaire;1;1;62;997;27/12/2021;0;276391
1323;3930;Suisse;Réseau consulaire;0;0;-14;300;12/10/2021;1;276388
1324;3931;Israël;Réseau consulaire;1;0;341;340;02/10/2022;1;276386
1325;3932;Suisse;Réseau consulaire;1;0;-14;804;12/10/2021;1;276383
1326;3936;Suisse;Réseau consulaire;1;1;49;268;14/12/2021;1;276380
1327;3937;Australie;Réseau consulaire;1;0;49;669;14/12/2021;0;276377
1328;3939;Portugal;Réseau consulaire;1;1;-14;491;12/10/2021;1;276374
1329;3940;Allemagne;Réseau consulaire;0;0;28;253;23/11/2021;1;276371
1330;3941;Royaume-uni;Réseau consulaire;1;1;-14;836;12/10/2021;0;276368
1331;3943;Maroc;Réseau consulaire;0;0;49;275;14/12/2021;1;276365
1332;3945;Émirats arabes unis;Réseau consulaire;1;1;49;336;14/12/2021;0;270415
1333;3947;Allemagne;Réseau consulaire;0;0;49;277;14/12/2021;1;276362
1334;3948;Russie, fédération de;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;49;988;14/12/2021;1;276359
1335;3949;Royaume-uni;Réseau consulaire;1;0;49;978;14/12/2021;1;276357
1336;3951;Allemagne;Réseau consulaire;0;1;49;187;14/12/2021;1;276354
1337;3952;Royaume-uni;Réseau consulaire;1;1;49;351;14/12/2021;1;276351
1338;3953;Suriname;Ministère de l’Europe et des Affaires étrangères (MEAE);0;0;49;469;14/12/2021;1;276348
1339;3954;Andorre;Réseau consulaire;0;0;49;182;14/12/2021;1;276345
1340;3955;Brésil;Réseau consulaire;0;1;49;962;14/12/2021;0;276342
1341;3956;États-unis;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;49;995;14/12/2021;1;280218
1342;3957;Royaume-uni;Réseau consulaire;1;1;49;987;14/12/2021;1;276339
1343;3958;Tchèque, république;Réseau consulaire;0;0;49;292;14/12/2021;1;276336
1344;3959;Irlande;Réseau consulaire;1;0;49;799;14/12/2021;1;276333
1345;3960;États-unis;Réseau consulaire;1;0;49;974;14/12/2021;1;276330
1346;3961;Allemagne;Réseau consulaire;0;0;62;418;27/12/2021;1;276328
1347;3962;Royaume-uni;Réseau consulaire;0;0;62;983;27/12/2021;1;276325
1348;3963;Luxembourg;Réseau consulaire;1;1;62;993;27/12/2021;0;276322
1349;3965;États-unis;Réseau consulaire;0;0;86;931;20/01/2022;1;276319
1350;3968;États-unis;Réseau consulaire;1;0;49;379;14/12/2021;1;276316
1351;3971;Maroc;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;49;329;14/12/2021;1;276313
1352;3972;Mexique;Réseau consulaire;1;0;30;131;25/11/2021;1;276310
1353;3975;Pologne;Réseau consulaire;1;0;28;476;23/11/2021;1;276307
1354;3976;Suisse;Réseau consulaire;1;0;30;995;25/11/2021;1;276304
1355;3977;Allemagne;Réseau consulaire;0;0;28;177;23/11/2021;1;276301
1356;3978;Belgique;Réseau consulaire;0;0;30;377;25/11/2021;1;276298
1357;3979;Thaïlande;Réseau consulaire;1;1;30;473;25/11/2021;1;276295
1358;3980;Espagne;Réseau consulaire;1;0;30;707;25/11/2021;1;276292
1359;3981;Royaume-uni;Réseau consulaire;1;1;30;735;25/11/2021;1;276289
1360;3983;Australie;Réseau consulaire;1;0;30;613;25/11/2021;0;276286
1361;3984;Saint-kitts-et-nevis;CNAV;1;0;50;595;15/12/2021;1;276283
1362;3986;Allemagne;Réseau consulaire;1;0;30;682;25/11/2021;1;276280
1363;3987;France;Réseau consulaire;0;0;49;296;14/12/2021;0;276277
1364;3988;Allemagne;Réseau consulaire;0;0;30;489;25/11/2021;1;276274
1365;3989;Canada;Réseau consulaire;1;0;30;806;25/11/2021;0;276271
1366;3991;France;Réseau consulaire;1;0;341;286;02/10/2022;0;276270
1367;3992;États-unis;Réseau consulaire;1;1;30;513;25/11/2021;1;276267
1368;3993;Bahreïn;Réseau consulaire;0;1;86;271;20/01/2022;1;276264
1369;3994;Espagne;Réseau consulaire;1;0;30;996;25/11/2021;1;276261
1370;3995;Brésil;Réseau consulaire;0;0;30;396;25/11/2021;0;276258
1371;3996;Afghanistan;Réseau consulaire;0;0;-228;270;12/03/2021;1;276255
1372;3997;Canada;Réseau consulaire;1;0;30;272;25/11/2021;0;276252
1373;4001;Afghanistan;Réseau consulaire;1;1;30;796;25/11/2021;1;276249
1374;4002;Suisse;Réseau consulaire;1;1;30;143;25/11/2021;1;276246
1375;4004;Côte d'ivoire;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;30;97;25/11/2021;1;276243
1376;4005;Espagne;Réseau consulaire;0;0;30;294;25/11/2021;1;276241
1377;4006;Luxembourg;Réseau consulaire;0;0;30;859;25/11/2021;0;276238
1378;4008;Belgique;Réseau consulaire;1;0;30;441;25/11/2021;1;276235
1379;4010;États-unis;Réseau consulaire;1;1;30;795;25/11/2021;1;276232
1380;4012;Espagne;Réseau consulaire;1;0;30;573;25/11/2021;1;276229
1381;4013;Allemagne;Réseau consulaire;0;0;30;222;25/11/2021;1;276226
1382;4014;Cap-vert;Ministère de l’Europe et des Affaires étrangères (MEAE);0;0;49;341;14/12/2021;1;276223
1383;4016;France;Réseau consulaire;0;0;49;355;14/12/2021;0;276220
1384;4017;Italie;Réseau consulaire;1;0;30;401;25/11/2021;1;276217
1385;4018;Afghanistan;Réseau consulaire;0;0;30;565;25/11/2021;1;276214
1386;4019;Suisse;Réseau consulaire;1;0;49;310;14/12/2021;1;276211
1387;4020;Australie;Réseau consulaire;0;0;62;351;27/12/2021;0;276208
1388;4021;Maroc;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;49;392;14/12/2021;1;276205
1389;4022;Algérie;Réseau consulaire;0;1;49;306;14/12/2021;0;276202
1390;4023;Pérou;Réseau consulaire;0;1;49;321;14/12/2021;1;276199
1391;4024;États-unis;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;49;573;14/12/2021;1;276196
1392;4025;Émirats arabes unis;Réseau consulaire;1;1;49;624;14/12/2021;0;276193
1393;4026;Royaume-uni;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;49;998;14/12/2021;1;276190
1394;4027;Canada;Réseau consulaire;0;0;50;976;15/12/2021;0;276187
1395;4028;Chili;Réseau consulaire;1;1;50;412;15/12/2021;1;276184
1396;4030;France;Réseau consulaire;1;1;49;258;15/12/2021;0;276182
1397;4033;Émirats arabes unis;Réseau consulaire;1;1;50;426;15/12/2021;0;276179
1398;4036;États-unis;Réseau consulaire;1;1;50;797;15/12/2021;1;276176
1399;4037;Canada;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;50;541;15/12/2021;1;276173
1400;4040;Suisse;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;50;476;15/12/2021;1;276170
1401;4041;Chili;Carsat;1;0;51;762;16/12/2021;1;276167
1402;4042;Royaume-uni;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;30;418;25/11/2021;1;276164
1403;4043;Belgique;Réseau consulaire;1;0;30;391;25/11/2021;1;276161
1404;4044;Brésil;Réseau consulaire;0;0;30;902;25/11/2021;0;276158
1405;4045;Luxembourg;Réseau consulaire;1;1;50;495;15/12/2021;0;276155
1406;4046;Maroc;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;30;684;25/11/2021;1;276152
1407;4048;Allemagne;Réseau consulaire;1;1;50;852;15/12/2021;1;276146
1408;4049;Espagne;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;50;572;15/12/2021;1;276143
1409;4051;Chine;Réseau consulaire;1;0;50;219;15/12/2021;1;276140
1410;4052;Brésil;Réseau consulaire;0;0;50;189;15/12/2021;0;276137
1411;4053;Italie;Réseau consulaire;0;1;50;184;15/12/2021;1;276134
1412;4054;Belgique;Réseau consulaire;0;0;50;411;15/12/2021;1;276131
1413;4056;Chine;Réseau consulaire;0;0;50;941;15/12/2021;1;276128
1414;4057;Belgique;Réseau consulaire;1;0;50;591;15/12/2021;1;276125
1415;4058;Algérie;Ministère de l’Europe et des Affaires étrangères (MEAE);0;0;50;534;15/12/2021;1;276124
1416;4059;Canada;Réseau consulaire;1;1;50;579;15/12/2021;0;276121
1417;4060;Afrique du sud;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;50;296;15/12/2021;1;276118
1418;4061;Allemagne;Réseau consulaire;1;0;30;949;25/11/2021;1;276115
1419;4062;Suisse;Ministère de l’Europe et des Affaires étrangères (MEAE);0;0;30;258;25/11/2021;1;276112
1420;4066;Allemagne;Réseau consulaire;1;0;30;302;25/11/2021;1;276109
1421;4067;Royaume-uni;Réseau consulaire;0;1;30;339;25/11/2021;1;276106
1422;4069;États-unis;Réseau consulaire;1;0;30;530;25/11/2021;1;276103
1423;4070;Argentine;Réseau consulaire;0;0;-287;223;12/01/2021;1;276100
1424;4071;Allemagne;Réseau consulaire;1;0;-287;124;12/01/2021;0;276097
1425;4073;Espagne;Réseau consulaire;0;1;-287;288;12/01/2021;0;276096
1426;4075;Turquie;Réseau consulaire;0;0;-256;879;12/02/2021;1;276093
1427;4077;Sénégal;CNAM;1;1;31;933;26/11/2021;1;276090
1428;4078;Liban;Réseau consulaire;1;0;-256;872;12/02/2021;1;276087
1429;4079;France;Service des Impôts des particuliers;1;1;111;978;14/02/2022;0;276084
1430;4081;Canada;Réseau consulaire;0;0;-287;430;12/01/2021;0;276081
1431;4082;Espagne;Réseau consulaire;0;1;-287;184;12/01/2021;0;276078
1432;4083;États-unis;Réseau consulaire;0;1;30;580;25/11/2021;1;276075
1433;4084;Afghanistan;Réseau consulaire;0;1;-287;205;12/01/2021;1;276072
1434;4085;Émirats arabes unis;Réseau consulaire;0;1;-256;253;12/02/2021;0;276069
1435;4086;Espagne;Réseau consulaire;0;1;31;530;26/11/2021;1;276067
1436;4087;Canada;Réseau consulaire;1;1;-256;709;12/02/2021;0;276064
1437;4088;Espagne;Réseau consulaire;1;1;31;141;26/11/2021;1;276061
1438;4089;Côte d'ivoire;Réseau consulaire;1;0;34;342;29/11/2021;1;276058
1439;4090;Espagne;Réseau consulaire;1;1;30;522;25/11/2021;1;276055
1440;4091;Espagne;Réseau consulaire;1;1;-256;929;12/02/2021;0;276052
1441;4092;Mexique;Réseau consulaire;1;0;50;998;15/12/2021;1;276049
1442;4093;Irlande;Réseau consulaire;0;0;50;926;15/12/2021;1;276046
1443;4095;Russie, fédération de;Réseau consulaire;0;1;31;192;26/11/2021;0;276043
1444;4098;Espagne;Franceconnect;1;0;-256;167;12/02/2021;1;276040
1445;4101;Royaume-uni;Réseau consulaire;1;0;51;299;16/12/2021;1;276038
1446;4102;États-unis;Réseau consulaire;1;0;30;317;25/11/2021;1;276035
1447;4105;Suisse;Réseau consulaire;1;1;62;113;27/12/2021;1;276032
1448;4106;Espagne;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;62;244;27/12/2021;1;276029
1449;4107;Allemagne;Réseau consulaire;1;0;62;354;27/12/2021;1;276026
1450;4108;Espagne;Réseau consulaire;0;0;62;652;27/12/2021;1;276023
1451;4109;États-unis;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;51;749;16/12/2021;1;276020
1452;4110;Espagne;Réseau consulaire;1;1;-256;335;12/02/2021;0;276017
1453;4111;Espagne;Réseau consulaire;1;0;-256;418;12/02/2021;0;276014
1454;4113;Irlande;Réseau consulaire;1;1;-287;573;12/01/2021;1;276011
1455;4114;France;Réseau consulaire;0;1;-287;241;12/01/2021;0;276010
1456;4116;Autriche;Réseau consulaire;1;1;-256;207;12/02/2021;1;270265
1457;4117;Émirats arabes unis;Réseau consulaire;0;0;51;201;16/12/2021;0;276007
1458;4118;Maroc;Ministère de l’Europe et des Affaires étrangères (MEAE);0;0;51;101;16/12/2021;1;276004
1459;4119;États-unis;Réseau consulaire;1;0;-256;489;12/02/2021;1;276001
1460;4121;États-unis;Réseau consulaire;0;1;62;782;27/12/2021;1;275998
1461;4122;Canada;Réseau consulaire;1;1;-256;672;12/02/2021;0;275995
1462;4123;Canada;Réseau consulaire;1;0;62;274;27/12/2021;0;275992
1463;4124;France;Réseau consulaire;1;0;64;521;29/12/2021;0;275989
1464;4125;Australie;Réseau consulaire;0;0;64;502;29/12/2021;0;275986
1465;4126;Allemagne;Réseau consulaire;1;0;64;998;29/12/2021;1;275983
1466;4127;Canada;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;185;1001;29/04/2022;1;275982
1467;4131;France;COMMISSARIAT DE POLICE;1;1;58;973;23/12/2021;0;275979
1468;4132;Canada;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;86;998;20/01/2022;1;275976
1469;4134;Belgique;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;64;709;29/12/2021;1;275973
1470;4135;Maurice;Réseau consulaire;0;0;86;121;20/01/2022;1;275970
1471;4136;Belgique;Réseau consulaire;0;0;64;148;29/12/2021;1;275967
1472;4138;France;Réseau consulaire;0;0;64;626;29/12/2021;0;275964
1473;4140;Luxembourg;Réseau consulaire;1;1;51;334;16/12/2021;0;275961
1474;4142;Belgique;Ministère de l’Europe et des Affaires étrangères (MEAE);1;1;51;518;16/12/2021;1;275958
1475;4143;Australie;Réseau consulaire;0;0;51;315;16/12/2021;0;275955
1476;4144;États-unis;Réseau consulaire;1;0;64;993;29/12/2021;1;275949
1477;4146;Royaume-uni;Réseau consulaire;0;0;51;445;16/12/2021;1;275946
1478;4147;France;Carsat;0;0;-45;328;11/09/2021;0;275943
1479;4148;Espagne;Réseau consulaire;1;1;51;1001;16/12/2021;1;275940
1480;4149;France;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;86;967;20/01/2022;0;275937
1481;4150;Luxembourg;Réseau consulaire;0;1;30;621;25/11/2021;0;275934
1482;4151;Irlande;Réseau consulaire;1;1;51;371;16/12/2021;1;275931
1483;4152;Luxembourg;Réseau consulaire;0;0;51;246;16/12/2021;0;275928
1484;4153;France;Réseau consulaire;1;1;51;527;16/12/2021;0;275925
1485;4154;Suisse;Réseau consulaire;1;0;64;759;29/12/2021;1;275922
1486;4155;Italie;Réseau consulaire;1;1;30;536;25/11/2021;1;275919
1487;4156;Suisse;Réseau consulaire;1;0;30;265;25/11/2021;1;275916
1488;4157;Liban;Réseau consulaire;1;0;30;540;25/11/2021;1;270250
1489;4158;Suède;Réseau consulaire;0;0;51;522;16/12/2021;0;275913
1490;4160;États-unis;Réseau consulaire;1;1;51;627;16/12/2021;1;275910
1491;4163;Canada;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;51;566;16/12/2021;1;275907
1492;4166;Maroc;Réseau consulaire;1;0;341;884;02/10/2022;1;275904
1493;4167;Canada;Réseau consulaire;1;0;51;748;16/12/2021;0;275901
1494;4170;États-unis;Réseau consulaire;1;0;51;402;16/12/2021;1;275898
1495;4171;Égypte;Réseau consulaire;1;1;-256;469;12/02/2021;1;275895
1496;4172;États-unis;Réseau consulaire;0;0;-256;687;12/02/2021;1;275893
1497;4173;Suisse;Réseau consulaire;0;0;-256;546;12/02/2021;1;275890
1498;4174;Espagne;Réseau consulaire;1;0;-256;219;12/02/2021;0;275887
1499;4175;Royaume-uni;Réseau consulaire;1;0;86;325;20/01/2022;1;275884
1500;4176;Canada;Réseau consulaire;1;1;-256;254;12/02/2021;0;275881
1501;4178;Suisse;Réseau consulaire;1;0;-256;978;12/02/2021;1;275878
1502;4179;Afghanistan;Réseau consulaire;1;1;-256;1000;12/02/2021;1;275875
1503;4181;Luxembourg;Réseau consulaire;1;0;-256;310;12/02/2021;1;275872
1504;4182;États-unis;Réseau consulaire;0;1;-256;420;12/02/2021;1;275869
1505;4183;États-unis;Réseau consulaire;1;1;-256;648;12/02/2021;1;275866
1506;4184;Canada;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;51;298;16/12/2021;1;275865
1507;4186;Maroc;Réseau consulaire;0;1;-228;160;12/03/2021;0;275862
1508;4187;Luxembourg;Réseau consulaire;0;0;-256;270;12/02/2021;1;275859
1509;4188;Maroc;Réseau consulaire;1;0;-256;236;12/02/2021;0;275856
1510;4189;Allemagne;Réseau consulaire;1;0;86;137;20/01/2022;1;275853
1511;4190;États-unis;Réseau consulaire;1;1;-287;322;12/01/2021;1;275850
1512;4191;Canada;Réseau consulaire;1;1;-256;791;12/02/2021;0;275847
1513;4192;Afghanistan;Réseau consulaire;0;0;-256;636;12/02/2021;1;275844
1514;4196;Afghanistan;Réseau consulaire;1;1;-228;183;12/03/2021;1;275841
1515;4197;Afghanistan;Réseau consulaire;1;0;-256;213;12/02/2021;1;275838
1516;4199;Canada;Réseau consulaire;1;1;-256;886;12/02/2021;0;275837
1517;4200;Suisse;Réseau consulaire;1;1;-228;161;12/03/2021;1;275834
1518;4201;Mexique;Réseau consulaire;1;0;-228;475;12/03/2021;1;275831
1519;4203;Royaume-uni;Réseau consulaire;1;0;51;874;16/12/2021;1;275828
1520;4205;États-unis;Réseau consulaire;0;0;-228;363;12/03/2021;1;275825
1521;4207;Australie;Réseau consulaire;1;1;86;1000;20/01/2022;0;275822
1522;4208;Royaume-uni;Réseau consulaire;0;1;-256;267;12/02/2021;0;275819
1523;4209;Afghanistan;Réseau consulaire;1;0;-256;382;12/02/2021;1;275816
1524;4211;Canada;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;86;280;20/01/2022;1;275813
1525;4212;Canada;Réseau consulaire;0;0;-228;635;12/03/2021;0;275810
1526;4213;Afghanistan;Réseau consulaire;1;0;-228;386;12/03/2021;1;275807
1527;4214;États-unis;Réseau consulaire;0;1;86;390;20/01/2022;1;275804
1528;4215;Canada;Réseau consulaire;1;0;-256;990;12/02/2021;0;275801
1529;4216;Belgique;Réseau consulaire;0;0;-287;313;12/01/2021;0;275798
1530;4217;Afghanistan;Réseau consulaire;1;1;-256;990;12/02/2021;1;275795
1531;4218;Mexique;Réseau consulaire;0;1;51;748;16/12/2021;1;275792
1532;4219;Australie;Réseau consulaire;0;0;-256;349;12/02/2021;0;275789
1533;4220;Colombie;Réseau consulaire;1;1;-256;470;12/02/2021;1;275786
1534;4221;Royaume-uni;Franceconnect;0;0;-256;295;12/02/2021;0;275783
1535;4222;Royaume-uni;Réseau consulaire;0;1;-256;925;12/02/2021;0;275780
1536;4223;Luxembourg;Réseau consulaire;1;0;-256;781;12/02/2021;1;270215
1537;4225;Algérie;Réseau consulaire;1;1;-256;308;12/02/2021;0;275777
1538;4228;Afghanistan;Réseau consulaire;1;0;-256;640;12/02/2021;1;275774
1539;4231;Canada;Réseau consulaire;0;1;-228;995;12/03/2021;0;275771
1540;4232;Portugal;Réseau consulaire;1;0;-256;512;12/02/2021;1;275768
1541;4235;Canada;Réseau consulaire;1;0;-256;953;12/02/2021;0;275765
1542;4236;Canada;Réseau consulaire;1;1;-256;378;12/02/2021;0;275762
1543;4238;Italie;Réseau consulaire;0;0;-256;904;12/02/2021;1;275759
1544;4239;Maroc;Réseau consulaire;1;1;-256;521;12/02/2021;0;275756
1545;4240;France;Réseau consulaire;1;1;-256;251;12/02/2021;0;275753
1546;4241;Espagne;Réseau consulaire;0;1;-256;351;12/02/2021;0;270212
1547;4243;Algérie;Réseau consulaire;1;0;-256;855;12/02/2021;0;270209
